,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,OPERATING_STATUS,MANUFACTURER,MODEL,CAPACITY_IN_POUNDS
6344,UA,United Air Lines Inc.,1999,Y,BOEING,B767-322DRPAX,407000
6345,UA,United Air Lines Inc.,1999,Y,BOEING,B767-322DRPAX,407000
6346,UA,United Air Lines Inc.,1999,Y,BOEING,B767-322DRPAX,407000
6347,UA,United Air Lines Inc.,2000,Y,BOEING,B767-322DRPAX,407000
6348,UA,United Air Lines Inc.,2000,Y,BOEING,B767-322DRPAX,407000
6349,UA,United Air Lines Inc.,2000,Y,BOEING,B767-322DRPAX,407000
6350,UA,United Air Lines Inc.,2001,Y,BOEING,B767-322DRPAX,407000
6351,UA,United Air Lines Inc.,2001,Y,BOEING,B767-322DRPAX,407000
6352,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222PAX,545000
6353,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222PAX,545000
6354,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222PAX,545000
6355,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222PAX,545000
6356,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222PAX,545000
6357,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222PAX,545000
6358,UA,United Air Lines Inc.,1995,Y,BOEING,B777-222PAX,545000
6359,UA,United Air Lines Inc.,1995,Y,BOEING,B777-222PAX,545000
6360,UA,United Air Lines Inc.,1995,Y,BOEING,B777-222PAX,545000
6361,UA,United Air Lines Inc.,1995,Y,BOEING,B777-222PAX,545000
6362,UA,United Air Lines Inc.,1995,Y,BOEING,B777-222PAX,545000
6363,UA,United Air Lines Inc.,1996,Y,BOEING,B777-222PAX,545000
6364,UA,United Air Lines Inc.,1995,Y,BOEING,B777-222PAX,545000
6365,UA,United Air Lines Inc.,1996,Y,BOEING,B777-222PAX,545000
6366,UA,United Air Lines Inc.,1995,Y,BOEING,B777-222PAX,545000
6367,UA,United Air Lines Inc.,1996,Y,BOEING,B777-222PAX,545000
6368,UA,United Air Lines Inc.,1996,Y,BOEING,B777-222PAX,545000
6369,UA,United Air Lines Inc.,1996,Y,BOEING,B777-222PAX,545000
6370,UA,United Air Lines Inc.,1996,Y,BOEING,B777-222PAX,545000
6371,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6372,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6373,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6374,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222BPAX,648000
6375,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222BPAX,648000
6376,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6377,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6378,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6379,UA,United Air Lines Inc.,2002,Y,BOEING,B777-222BPAX,648000
6380,UA,United Air Lines Inc.,2002,Y,BOEING,B777-222BPAX,648000
6381,UA,United Air Lines Inc.,2002,Y,BOEING,B777-222BPAX,648000
6382,UA,United Air Lines Inc.,2002,Y,BOEING,B777-222BPAX,648000
6383,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6384,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6385,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6386,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6387,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6388,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6389,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6390,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6391,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6392,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6393,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6394,UA,United Air Lines Inc.,1997,Y,BOEING,B777-222BPAX,648000
6395,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6396,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6397,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6398,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6399,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6400,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6401,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6402,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6403,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222BPAX,648000
6404,UA,United Air Lines Inc.,2002,Y,BOEING,B777-222BPAX,648000
6405,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222BPAX,648000
6406,UA,United Air Lines Inc.,2007,Y,BOEING,B777-222BPAX,648000
6407,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6408,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6409,UA,United Air Lines Inc.,2010,Y,BOEING,B777-222BPAX,648000
6410,UA,United Air Lines Inc.,2000,Y,BOEING,B777-222BPAX,648000
6411,UA,United Air Lines Inc.,2007,Y,BOEING,B777-222BPAX,648000
6412,UA,United Air Lines Inc.,2010,Y,BOEING,B777-222BPAX,648000
6413,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6414,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6415,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6416,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6417,UA,United Air Lines Inc.,1998,Y,BOEING,B777-222BPAX,648000
6418,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6419,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6420,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6421,UA,United Air Lines Inc.,2002,Y,BOEING,B777-222BPAX,648000
6422,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6423,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6424,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6425,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6426,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6427,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6428,UA,United Air Lines Inc.,2007,Y,AIRBUS,AirbusA319-131,166400
6429,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6430,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6431,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6432,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA319-131,166400
6433,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA319-131,166400
6434,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA319-131,166400
6435,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA319-131,166400
6436,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA319-131,166400
6437,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA319-131,166400
6438,UA,United Air Lines Inc.,2007,Y,AIRBUS,AirbusA319-131,166400
6439,UA,United Air Lines Inc.,2007,Y,AIRBUS,AirbusA319-131,166400
6440,UA,United Air Lines Inc.,2007,Y,AIRBUS,AirbusA319-131,166400
6441,UA,United Air Lines Inc.,2007,Y,AIRBUS,AirbusA319-131,166400
6442,UA,United Air Lines Inc.,2007,Y,AIRBUS,AirbusA319-131,166400
6443,UA,United Air Lines Inc.,2003,Y,AIRBUS,AirbusA319-131,166400
6444,UA,United Air Lines Inc.,2004,Y,AIRBUS,AirbusA319-131,166400
6445,UA,United Air Lines Inc.,2004,Y,AIRBUS,AirbusA319-131,166400
6446,UA,United Air Lines Inc.,2005,Y,AIRBUS,AirbusA319-131,166400
6447,UA,United Air Lines Inc.,2004,Y,AIRBUS,AirbusA319-131,166400
6448,UA,United Air Lines Inc.,2005,Y,AIRBUS,AirbusA319-131,166400
6449,UA,United Air Lines Inc.,2005,Y,AIRBUS,AirbusA319-131,166400
6450,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6451,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6452,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6453,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6454,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6455,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6456,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6457,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6458,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6459,UA,United Air Lines Inc.,1995,Y,AIRBUS,AirbusA320-232,169700
6460,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6461,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6462,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6463,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6464,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6465,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6466,UA,United Air Lines Inc.,1998,Y,BOEING,B767-322DRPAX,407000
6467,UA,United Air Lines Inc.,2001,Y,BOEING,B777-222BPAX,648000
6468,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6469,UA,United Air Lines Inc.,1999,Y,BOEING,B777-222BPAX,648000
6470,UA,United Air Lines Inc.,1991,Y,BOEING,B767-322ERPAX,407000
6471,UA,United Air Lines Inc.,1991,Y,BOEING,B767-322ERPAX,407000
6472,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6490,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6491,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6492,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6493,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6494,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6495,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6496,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6497,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6498,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6499,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6500,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6501,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6502,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6503,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6504,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6505,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6506,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6507,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6508,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6509,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6510,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6511,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6512,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6513,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6514,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6515,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6516,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6517,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6518,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6519,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6520,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6521,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6522,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6523,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6524,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6525,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6526,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6527,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6528,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6529,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6530,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6531,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6532,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6533,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6534,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6535,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6536,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6537,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6538,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6539,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6540,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6541,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6542,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6543,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6544,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6545,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6546,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6547,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6548,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6549,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6550,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6551,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6552,WN,Southwest Airlines Co.,2006,Y,BOEING,B-737-7H4,36200
6553,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6554,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6555,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6556,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6557,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6558,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6559,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6561,WN,Southwest Airlines Co.,1998,Y,BOEING,B-737-705,36200
6562,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6563,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6564,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6565,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6566,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6567,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6568,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6569,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6570,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6571,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6572,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6573,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6574,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6575,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6576,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6577,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6578,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6579,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6580,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6581,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6582,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6583,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6584,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6585,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6586,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6587,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6588,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6589,WN,Southwest Airlines Co.,2007,Y,BOEING,B-737-7H4,36200
6590,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6591,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6592,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6593,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6594,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6595,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6596,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6597,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6598,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6599,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6600,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6601,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6602,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6603,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6604,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6605,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6606,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6607,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6608,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6609,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6610,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6611,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-7H4,36200
6612,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6613,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6614,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6615,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6616,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6617,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6618,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6619,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6620,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6621,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7H4,36200
6622,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6623,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6624,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6625,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6626,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6627,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6628,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6629,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6630,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6631,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6632,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6633,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6634,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6635,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6636,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6637,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6638,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6639,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-7H4,36200
6640,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6641,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6642,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6643,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6644,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6645,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6646,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6647,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6648,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6649,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6650,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6651,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6652,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6653,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6654,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6655,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6656,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6657,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6658,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6659,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6660,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6661,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6662,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6663,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6664,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6665,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6666,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6667,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6668,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6669,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6670,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6671,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6672,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6673,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6674,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6675,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6676,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6677,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6678,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6679,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6680,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6681,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6682,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6683,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6684,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6685,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6686,WN,Southwest Airlines Co.,2004,Y,BOEING,B-737-7H4,36200
6687,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6688,WN,Southwest Airlines Co.,2005,Y,BOEING,B-737-7H4,36200
6689,WN,Southwest Airlines Co.,2014,Y,BOEING,B-737-8H4,43800
6690,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-76Q,34100
6691,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-76Q,34100
6692,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7BX,36200
6693,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7BX,36200
6694,WN,Southwest Airlines Co.,2011,Y,BOEING,B-737-7BD,36200
6695,WN,Southwest Airlines Co.,2011,Y,BOEING,B-737-7BD,36200
6696,WN,Southwest Airlines Co.,2000,Y,BOEING,B-737-790,36200
6697,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-73V,36200
6698,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-73V,36200
6699,WN,Southwest Airlines Co.,2000,Y,BOEING,B-737-790,36200
6700,WN,Southwest Airlines Co.,2003,Y,BOEING,B-737-73V,36200
6701,WN,Southwest Airlines Co.,2000,Y,BOEING,B-737-790,36200
6702,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-752,36200
6703,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-73V,36200
6704,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-76Q,36200
6705,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7CT,36200
6706,WN,Southwest Airlines Co.,2002,Y,BOEING,B-737-7CT,36200
6707,WN,Southwest Airlines Co.,2001,Y,BOEING,B-737-76N,36200
